meanRural	meanUrban	percentIdentity	pValue	alignmentLength	higherInRural
0.3903311924392575	0.111340990143317	97.55	0.0846391251386225	245	true
0.24273868873968352	0.12317164678519954	99.6	0.0851038901488408	250	true
0.8935340271531296	1.174864146539865	97.6	0.0856372412074256	250	false
0.3089457473148	0.1186837113942393	94.44	0.0872955207806667	252	true
0.6974110822043136	0.446657659812278	99.6	0.0891514390240629	250	true
0.44068669260431403	0.6763168038411225	100.0	0.0896168411036674	250	false
0.7408105687599655	0.353442503518004	100.0	0.0917534586088757	250	true
0.20927310842254448	0.4576697598166465	96.0	0.0920357793126748	250	false
1.532678653291295	1.21666228081144	100.0	0.0920938580642077	250	true
0.634087448141134	1.1850954446053699	100.0	0.0940593988642627	250	false
0.547260974572208	0.23444318805006598	99.2	0.0946004981459014	250	true
0.2774901808527565	0.5541546837911935	100.0	0.0961952100254854	250	false
0.4139732232756535	0.1968732944196835	97.2	0.0968883020973805	250	true
0.5098776068396965	0.1737877385049755	96.4	0.0989710506576725	250	true
1.07822238567208	0.781377562637936	100.0	0.100115631604796	250	true
0.822484938640371	0.5076311302120255	100.0	0.100019701257051	250	true
0.2446626495130365	0.134393759366716	99.6	0.100654008003291	250	true
0.5967570257843705	0.3446087999704695	98.8	0.101316728561083	250	true
1.447227778625495	1.1622870138305559	100.0	0.102314091996426	250	true
1.159530806254325	0.774806802260793	100.0	0.103989272628431	250	true
0.25595985524417153	0.4738581524989735	100.0	0.10441734896613	250	false
0.3353618068248255	0.164926663454842	98.4	0.105362059057856	250	true
0.9587912513016085	0.6462624341830869	99.6	0.107124729077925	250	true
1.0607895018631348	0.6057407935790531	100.0	0.108117959559283	250	true
1.0305165125407378	0.788364078459476	99.6	0.110541805421023	250	true
0.5716606892592505	0.323644297840358	98.8	0.111127170627255	250	true
0.48575742391253196	0.311098484389863	100.0	0.111140581010345	250	true
0.588221338545333	0.891469017668994	96.0	0.11168911517526	250	false
0.4594926366575325	0.8363746912671185	100.0	0.11250028349078	250	false
0.8654391707218535	0.6023602360696595	100.0	0.113482890912252	250	true
1.918062222549805	1.601039111272955	99.6	0.113796682572219	250	true
1.56882088763586	1.330079921848065	99.2	0.117830940222241	250	true
0.796356312358528	1.072887960716045	97.6	0.118349050635018	250	false
0.55534585668754	0.233180939422039	100.0	0.118922858967157	250	true
0.9527665547903874	0.75882751755814	99.2	0.118075711502077	250	true
2.076576936676945	1.8072521585895451	99.6	0.118718007618265	250	true
0.767259860920823	0.54956488899617	99.6	0.119885232833553	250	true
0.23851664483037652	0.124620137102053	100.0	0.119828920233975	250	true
0.5077460772102285	0.3449994972807665	100.0	0.120684102478336	250	true
0.1477335354334215	0.3882829998742585	97.2	0.121369984409464	250	false
0.5343925688798385	0.28439729798437297	98.31	0.122522478038851	237	true
1.12288545949465	0.715494375597024	97.2	0.123791844166598	250	true
0.8694980537527945	0.5776034110995241	97.2	0.124405343757775	250	true
0.3572314322872595	0.17499986609366597	96.8	0.127612598284511	250	true
0.557580200651524	0.152088191923869	100.0	0.127323655438716	250	true
0.362648114208887	0.5110727739411025	98.4	0.127011494289505	250	false
0.27794888955862396	0.12015139718701051	98.0	0.130246580308179	250	true
1.014669625014097	0.84301601877096	96.8	0.132586427875782	250	true
0.6056070577716285	0.31590701089679296	96.8	0.132232665519698	250	true
0.3968123805151845	0.593060273462773	96.8	0.131793434901302	250	false
0.632103628142113	0.311254204339905	98.8	0.134174748405063	250	true
0.6100177081033695	0.3637865948659305	99.6	0.138004738907056	250	true
0.6046955262767475	0.426066671577477	99.6	0.137568248362998	250	true
0.3498091991570365	0.5365582750369176	96.8	0.139828508762357	250	false
0.473214504362798	0.1400403318374815	100.0	0.139732963608048	250	true
1.4866125687249498	1.23246082065421	100.0	0.142791226233057	250	true
1.11433799357581	0.9004621804531541	100.0	0.142956497494255	250	true
0.143164686986853	0.3771991240180695	100.0	0.142290613536531	250	false
0.37311383780317897	0.6062200282773705	100.0	0.141381057456403	250	false
0.4423138773531025	0.2322698610892375	96.0	0.142569166406712	250	true
0.46588481471119303	0.2388940056112685	97.6	0.144592820422229	250	true
0.8347538181316715	0.5139368031410055	98.31	0.14613772368243	237	true
0.5347286863980225	0.312714564953391	99.6	0.145732091358817	250	true
0.6789522457242145	0.37032028684387197	97.6	0.147823352033751	250	true
0.140593598696896	0.3441292476380815	98.8	0.147985364443332	250	false
0.4194136598428715	0.6130143157327265	96.8	0.149988357326897	250	false
0.531636735398423	0.40081193713155705	99.6	0.151139638916117	250	true
0.1769369517608822	0.32079412815396646	99.6	0.150622671097467	250	false
0.27611204589779	0.11237985620898286	98.4	0.153522125599498	250	true
0.705700224074407	0.9542566110499955	95.2	0.156436933083579	250	false
0.282286506427685	0.468076090957187	98.0	0.156958219846836	250	false
0.5446717055667141	0.37041853135512	98.8	0.158080475346284	250	true
0.275002963969201	0.1778199825041485	99.6	0.15831091914506	250	true
0.19459451715167186	0.3559363663788655	100.0	0.159637876983181	250	false
0.8743692364214165	1.058136847427225	99.6	0.162706494415305	250	false
1.4814243721157	1.23106357022579	100.0	0.163473758339028	250	true
0.1785144392289365	0.384084290491854	96.02	0.164256301246175	251	false
0.16550542344312902	0.319438983827313	100.0	0.165976329576768	250	false
0.445474555520122	0.666091063770474	97.2	0.168142710618301	250	false
0.797249595334661	0.6102121002287035	96.8	0.170013742044521	250	true
0.7891403582590646	0.610516381522066	98.4	0.169948025629618	250	true
0.166887990412875	0.328261197568627	96.8	0.169214268837711	250	false
0.44752643536161096	0.646691374368169	99.6	0.170986227881164	250	false
0.5792378342827644	0.9008618511455625	100.0	0.172177470803101	250	false
0.44035227255981246	0.195115613845458	100.0	0.177351196322284	250	true
1.4544373950199452	1.092339539833095	97.2	0.181503604223185	250	true
1.848687139349325	1.45456005353064	100.0	0.182414831157255	250	true
0.8175784091079085	1.016732776935421	96.4	0.183608843780818	250	false
0.38488428141547903	0.2637450788790675	98.8	0.184033598381646	250	true
1.308031704438955	1.07089110618546	99.6	0.187342592809329	250	true
0.6145474364334635	0.416066861437419	96.8	0.189159530664191	250	true
1.1993227302826601	0.8421874781205241	100.0	0.189212361609123	250	true
1.3850059473421599	1.1651342522691701	98.4	0.195165841181621	250	true
0.469575971262828	0.22380505858962602	100.0	0.194969858524104	250	true
0.729042613186615	0.5448598162166216	97.99	0.194775053000252	249	true
0.5135964923955315	0.2083044326755405	100.0	0.192253588845366	250	true
0.3890199065081335	0.1997127568013785	98.39	0.192807500042829	249	true
0.2038029251974105	0.3430607672110515	96.8	0.195560030100438	250	false
0.09310377649428875	0.151881695184027	98.8	0.195890373086628	250	false
0.35570524958356453	0.2370782160633915	97.99	0.197603315559097	249	true
1.31611150756863	1.13053780744282	99.6	0.200223748665676	250	true
0.3057987529630525	0.1219348605977435	100.0	0.200173076334959	250	true
0.3117536455182105	0.48672625671584646	100.0	0.202029337031019	250	false
0.2334188480340885	0.332523655141465	99.6	0.20218934596522	250	false
0.62662678099127	0.9407993466740916	98.4	0.203572953472569	250	false
0.8981985249241615	0.5916672918854611	95.34	0.20425846482666	236	true
0.783745576122467	0.993277018980663	95.2	0.203935439683262	250	false
1.210828633330705	0.9980908230151235	99.6	0.205684179795971	250	true
0.17500450683659552	0.3340115701836895	99.6	0.205544879028973	250	false
0.5096102051827089	0.4140720726860715	100.0	0.206202526197221	250	true
0.497175303827869	0.208438912599886	100.0	0.20685594398309	250	true
0.8766663522247315	1.073241344921045	98.0	0.208445585360217	250	false
2.361512566897745	1.9982597363136398	100.0	0.211116754540373	250	true
0.415710532778372	0.233554967423578	100.0	0.213013619673732	250	true
0.11523706177361655	0.1921198398363695	99.2	0.214276935950103	250	false
0.1934157764616895	0.3308207847502965	99.6	0.217908653831537	250	false
0.79338279412087	0.631734093800409	100.0	0.221644121542878	250	true
0.3485272815010545	0.589279825654731	98.0	0.224117113048847	250	false
0.2940103344637725	0.168207299350638	92.83	0.225855460365785	251	true
0.326813825130008	0.210871659896888	97.2	0.225510915990525	250	true
1.0775926172969852	1.29241777898373	100.0	0.228294917075968	250	false
0.241576053351029	0.12363545007922469	99.6	0.228675335631672	250	true
0.580414707370153	0.4498597554633275	99.6	0.229907998674054	250	true
1.539770740617785	1.268744556569105	100.0	0.233460619795229	250	true
1.308105262176885	1.0874792696446325	99.2	0.234045083582902	250	true
0.22551226806735705	0.458713970634127	100.0	0.234873742413261	250	false
2.0355464568979698	1.80241052612303	99.6	0.232925977731347	250	true
0.7859759548189991	0.642013361608168	98.8	0.234200815938699	250	true
0.22327216538678046	0.138390771698017	99.2	0.232292874090881	250	true
1.173500851840545	0.796227646096985	100.0	0.236088655153303	250	true
0.474221201512113	0.6564638404669845	95.62	0.238242981321646	251	false
0.3948998684362405	0.712386227896032	100.0	0.240168207576408	250	false
0.92765210179375	1.1288487069174749	98.8	0.241912320261039	251	false
0.878383496873496	0.7007273243880545	99.2	0.241643317401061	250	true
0.33243694907006804	0.629389213547211	100.0	0.241548437190014	250	false
1.41760265912343	1.6836025179801	100.0	0.24772251518875	250	false
3.16523471253899	2.93952487580618	100.0	0.247289951759859	250	true
0.5766447699529504	0.3377589192166155	99.6	0.250549205397119	250	true
1.45345927403178	1.656388722684865	96.8	0.250481467934201	250	false
0.1478361835032255	0.325803894321446	97.2	0.253412841545274	250	false
1.6599619366001401	1.4440105622644999	100.0	0.254096309036708	250	true
1.22320088090482	1.0009371601230619	100.0	0.25800291457655	250	true
0.20605618551590799	0.2815650804743165	98.8	0.260467727950729	250	false
0.680601710756484	0.8879122689005545	99.2	0.26298805380728	250	false
0.7755501859971645	0.619219253501874	99.6	0.264296469765501	250	true
0.2689914169207115	0.3613481782222855	99.2	0.265111989352564	250	false
0.164104603565464	0.23578037782661448	94.8	0.265148114676385	250	false
0.1105068489813663	0.18487974428411402	96.8	0.264070872824494	250	false
1.05703970286832	1.151886702571165	99.6	0.268368604641574	250	false
0.977882957609996	0.8297040687196999	100.0	0.272600491085943	250	true
0.9861582734057106	0.6459986680404055	100.0	0.273143415853254	250	true
0.6073351676889001	0.482054422436081	99.6	0.274002797711728	250	true
0.586146653317384	0.3721994423246115	100.0	0.274920992166656	250	true
0.2845833024846095	0.41534049734881695	95.6	0.275997750149449	250	false
1.868363089791355	1.629419644916305	100.0	0.277636086967078	250	true
0.7134467468312096	0.5670686000078056	99.2	0.278405786864513	250	true
0.305935231479302	0.1644506305551815	98.0	0.28026818877045	250	true
0.4289239249032775	0.28362323074984297	95.6	0.281088905314467	250	true
0.7699623860010281	0.918552792007097	96.8	0.283164217166124	250	false
0.25439984947669547	0.3548811544552895	97.2	0.282412766080829	250	false
0.46149672212893544	0.27261090521249753	93.6	0.285300268531056	250	true
0.365767304825763	0.49632206894589903	100.0	0.284407128899844	250	false
0.3128040105625635	0.41833488895182647	97.2	0.285719003607751	250	false
1.392860010433995	1.59334111102135	98.8	0.288749863793177	250	false
0.428851542056305	0.6628631395721395	99.2	0.289441621096942	250	false
0.3351765117098595	0.20974018922849552	99.2	0.290560358575608	250	true
0.7004911225077004	0.435158345981246	99.6	0.29341117577275	250	true
0.796253855836625	0.6402320122145735	99.2	0.293593534328349	250	true
0.46360773633756247	0.331130673258494	98.0	0.297634982291631	250	true
0.6015988183627285	0.475051299486563	99.6	0.299925252581752	250	true
0.696324986569018	0.9065621669945201	99.6	0.307263416569997	250	false
0.287515202312574	0.4186236973331595	100.0	0.307470864358419	250	false
0.859207411209512	1.03438418297783	99.2	0.310360820362184	250	false
0.3685732460971695	0.1702917397910675	96.81	0.310364762914252	251	true
1.66478434607368	1.8813268146292002	100.0	0.309599498869017	250	false
1.284183042873535	1.6419586366954548	100.0	0.311980209532912	250	false
1.6299539830702452	1.463635650562845	98.8	0.3150739210746	250	true
0.927814846910055	0.712236095609564	96.0	0.314460877979109	250	true
0.6441596469589446	0.5212813878113756	99.2	0.318371037953208	250	true
0.16230072427521	0.1072877433986125	100.0	0.319832910495786	250	true
0.446270907350362	0.267939309990827	96.4	0.321824656331262	250	true
0.373290634695157	0.285684025880213	99.2	0.322211874468513	250	true
0.9791883863464075	1.21883320354247	97.6	0.323037194750879	250	false
0.534062647044523	0.40699801562225846	98.8	0.325957847331425	250	true
2.09134287475335	1.97605477615304	99.6	0.327477949984127	250	true
0.24945910873237848	0.16252722865616098	99.6	0.327685322091635	250	true
2.638139724309585	2.337749831326575	99.6	0.329386472623775	250	true
0.3805710485746475	0.25550554404097403	99.6	0.329975208625241	250	true
0.4933373488364235	0.6652118524181825	94.86	0.332323534141191	253	false
0.583522050799009	0.435867271488985	98.8	0.332595248018761	250	true
1.18293741696316	0.9364034837927571	99.2	0.340309302383611	250	true
1.014698713969107	0.7936852779220995	99.6	0.339987838211487	250	true
0.8912310739186831	1.04663780466208	94.44	0.338819868560226	252	false
0.555209917381446	0.7210274514878475	99.2	0.337926411399591	250	false
1.9515432024501251	1.7889723317170652	100.0	0.337294422878762	250	true
0.25068827867749754	0.357887434637279	100.0	0.339558077390255	250	false
1.184834759385005	0.9571399170349439	97.6	0.341839925679131	250	true
0.9755072419144166	1.15434631943209	100.0	0.345012807463037	250	false
